,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 2020-2021 Enrollment Data - District Counts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Code,County Name,District Code,District Name,Total Enrollment,White,%White,Black,%Black,Hispanic,%Hispanic,Asian,%Asian,Native American,%Native American,Hawaiian Native,%Hawaiian Native,Two or More Races,%Two or More Races,Pre-K Halfday,Pre-K FullDay,Kindergarten Halfday,Kindergarten Fullday,First Grade,Second Grade,Third Grade,Fourth Grade,Fifth Grade,Sixth Grade,Seventh Grade,Eight Grade,Ninth Grade,Tenth Grade,Eleventh Grade,Twelfth Grade,Ungraded,%Free Lunch,%Reduced Lunch,%English Learners,%Migrant,%Military,%Homeless
01,Atlantic,0010,Absecon Public Schools District,887,447,50.4,133,15,208,23.4,57,6.4,0,0,0,0,42,4.7,0,48,0,83,94,76,107,88,84,94,94,94,0,0,0,0,25,40.8,5.9,8.7,0,0.8,0.2
01,Atlantic,0110,Atlantic City School District,6450,265,4.1,2147,33.3,2847,44.1,1046,16.2,1,0,42,0.7,102,1.6,0,340,0,379,482,429,472,440,457,473,487,473,496,462,405,369,286,81.5,3.6,16.1,0,0,2.2
01,Atlantic,0120,Atlantic County Vocational School District,1713,516,30.1,296,17.3,721,42.1,102,6,5,0.3,9,0.5,64,3.7,0,0,0,0,0,0,0,0,0,0,0,0,437,399,355,362,160,48.6,9.6,0,0,2.5,0.6
01,Atlantic,0125,Atlantic County Special Services School District,306,95,31,82,26.8,108,35.3,11,3.6,1,0.3,5,1.6,4,1.3,0,4,0,0,0,8,4,3,6,3,8,4,1,3,5,13,244,39.5,5.9,0.3,0,0.3,1
01,Atlantic,0570,Brigantine Public School District,444,314,70.7,18,4.1,62,14,48,10.8,0,0,0,0,2,0.5,0,56,0,34,38,46,39,41,34,42,58,44,0,0,0,0,12,33.8,8.3,3.4,0,2.3,0.5
01,Atlantic,0590,Buena Regional School District,1636,890,54.4,219,13.4,484,29.6,21,1.3,3,0.2,2,0.1,17,1,0,104,0,99,120,113,95,89,97,107,109,101,146,114,130,121,91,44.7,10.8,2.6,0.2,0.4,1.7
01,Atlantic,1300,Egg Harbor City School District,509,132,25.9,124,24.4,212,41.7,10,2,0,0,0,0,31,6.1,0,31,0,43,50,51,59,41,47,49,37,55,0,0,0,0,46,66.2,3.9,4.9,0,1.4,1
01,Atlantic,1310,Egg Harbor Township School District,7109,3100,43.6,670,9.4,1854,26.1,1070,15.1,7,0.1,16,0.2,392,5.5,120,0,0,342,408,474,476,474,476,573,561,622,546,626,564,569,278,35.8,6.9,2.7,0,1.5,0.4
01,Atlantic,1410,Estell Manor School District,189,178,94.2,2,1.1,6,3.2,0,0,0,0,1,0.5,2,1.1,0,0,0,18,21,22,20,21,20,17,22,26,0,0,0,0,2,14.8,3.2,0,0,0,0
01,Atlantic,1540,Folsom Borough School District,385,332,86.2,10,2.6,29,7.5,4,1,0,0,0,0,10,2.6,0,11,0,35,35,35,42,42,47,48,44,46,0,0,0,0,0,16.9,6.5,0,0,1.3,0.3
01,Atlantic,1690,Galloway Township Public School District,3261,1468,45,712,21.8,645,19.8,365,11.2,12,0.4,8,0.2,51,1.6,0,197,0,287,300,299,285,349,310,355,339,360,0,0,0,0,180,38.5,6.1,3,0,1.7,1.3
01,Atlantic,1790,Greater Egg Harbor Regional High School District,3004,1393,46.4,642,21.4,624,20.8,242,8.1,2,0.1,3,0.1,98,3.3,0,0,0,0,0,0,0,0,0,0,0,0,718,736,795,707,48,39.2,9.3,1.3,0,1.7,1.2
01,Atlantic,1940,Hamilton Township School District,2857,1096,38.4,704,24.6,694,24.3,142,5,1,0,1,0,219,7.7,0,231,0,227,239,270,249,290,265,317,300,320,0,0,0,0,149,38.9,6.7,2.6,0,0.8,1.3
01,Atlantic,1960,Hammonton School District,3383,2241,66.2,106,3.1,965,28.5,23,0.7,3,0.1,2,0.1,43,1.3,95,0,0,170,171,147,164,174,164,216,285,327,303,344,328,336,159,22.8,4.2,8.4,0.9,0.2,0.6
01,Atlantic,2680,Linwood City School District,807,622,77.1,15,1.9,82,10.2,45,5.6,0,0,0,0,43,5.3,26,1,80,2,74,81,79,84,87,88,87,113,0,0,0,0,5,10.3,1.6,0.7,0,4.3,0.2
01,Atlantic,2910,Mainland Regional High School,1239,821,66.3,58,4.7,222,17.9,71,5.7,0,0,0,0,67,5.4,0,0,0,0,0,0,0,0,0,0,0,0,296,293,295,320,35,18.8,5.2,1,0,0,1.2
01,Atlantic,3020,Margate City School District,382,346,90.6,1,0.3,20,5.2,3,0.8,1,0.3,2,0.5,9,2.4,1,0,0,42,43,31,46,30,37,49,47,51,0,0,0,0,5,6.3,0.5,1.3,0,2.1,0.8
01,Atlantic,3480,Mullica Township School District,651,432,66.4,36,5.5,163,25,1,0.2,1,0.2,0,0,18,2.8,0,41,0,52,59,46,48,66,64,74,77,86,0,0,0,0,38,37.9,5.8,0.6,0,0.2,1.1
01,Atlantic,3720,Northfield City School District,907,672,74.1,15,1.7,139,15.3,47,5.2,0,0,2,0.2,32,3.5,0,42,0,64,87,74,91,100,96,108,98,104,0,0,0,0,43,16.2,4.3,2.1,0.1,1.1,0.1
01,Atlantic,4180,Pleasantville Public School District,3531,52,1.5,1101,31.2,2287,64.8,45,1.3,5,0.1,15,0.4,26,0.7,0,300,0,240,262,243,250,270,253,262,263,244,234,177,236,153,144,75.4,4.4,20.4,0,0.3,0.8
01,Atlantic,4240,Port Republic School District,105,104,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,15,14,12,10,12,13,12,0,0,0,0,0,0,0,0,0,5.7,0
01,Atlantic,4800,Somers Point School District,787,318,40.4,107,13.6,269,34.2,19,2.4,5,0.6,1,0.1,68,8.6,0,52,0,61,69,71,92,73,95,75,80,76,0,0,0,0,43,54.5,6.7,9.3,0,0.6,0.8
01,Atlantic,5350,Ventnor City School District,618,254,41.1,24,3.9,239,38.7,75,12.1,1,0.2,0,0,25,4,0,63,0,59,57,50,55,56,60,67,59,80,0,0,0,0,12,41.6,8.3,2.6,0,0.2,0.6
01,Atlantic,5760,Weymouth Township School District,143,105,73.4,12,8.4,17,11.9,4,2.8,0,0,0,0,5,3.5,0,14,0,9,15,18,11,12,23,12,16,13,0,0,0,0,0,29.4,4.9,0,0,0,0
03,Bergen,0040,Allendale Public School District,849,619,72.9,7,0.8,47,5.5,129,15.2,0,0,1,0.1,46,5.4,18,0,0,71,91,68,94,87,113,105,96,105,0,0,0,0,1,0.7,0,0,0,0,0
03,Bergen,0080,Alpine School District,151,84,55.6,7,4.6,8,5.3,36,23.8,0,0,0,0,16,10.6,0,0,0,16,14,16,15,27,11,12,22,18,0,0,0,0,0,0,0,4,0,0,0
03,Bergen,0285,Bergen County Special Services School District,688,247,35.9,95,13.8,281,40.8,55,8,0,0,2,0.3,8,1.2,3,10,0,4,8,7,16,9,7,12,10,13,6,10,8,42,523,15.1,2.9,0.7,0,0,0.4
03,Bergen,0290,Bergen County Vocational Technical School District,2446.5,1013,41.4,153,6.3,434,17.7,831.5,34,3,0.1,12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,622.5,595,579.5,3.5,6,2.3,0.1,0,0,0
03,Bergen,0300,Bergenfield Borough School District,3652,383,10.5,278,7.6,1999,54.7,879,24.1,4,0.1,15,0.4,94,2.6,0,41,0,207,240,238,227,232,282,275,266,285,299,287,306,273,194,23.6,7,5.6,0,0.3,0.4
03,Bergen,0440,Bogota Public School District,1199,193,16.1,95,7.9,806,67.2,86,7.2,1,0.1,4,0.3,14,1.2,0,71,0,56,83,74,68,86,104,100,81,78,85,82,100,84,47,32.2,9,5.8,0,0.3,0.4
03,Bergen,0740,Carlstadt Publicschool District,516,269,52.1,21,4.1,175,33.9,41,7.9,0,0,2,0.4,8,1.6,23,0,0,49,62,42,50,45,57,57,69,55,0,0,0,0,7,20.5,6.4,8.9,0,0,0
03,Bergen,0745,Carlstadt-East Rutherford Regional High School District,570.5,260,45.6,40,7,209.5,36.7,56,9.8,2,0.4,1,0.2,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,183.5,137.5,119.5,125,5,26.4,5.4,2.1,0,0.4,0.2
03,Bergen,0890,Cliffside Park School District,3113.5,968,31.1,63,2,1919.5,61.7,138,4.4,9,0.3,3,0.1,13,0.4,49,30,0,189,199,186,178,179,181,214,177,166,294,283,287,275.5,226,44.7,6.6,11.9,0,0.1,0.2
03,Bergen,0930,Closter Public School District,1142,513,44.9,10,0.9,103,9,466,40.8,3,0.3,17,1.5,30,2.6,0,14,0,80,118,105,125,127,135,142,132,126,0,0,0,0,38,0.1,0,8,0,2.3,0
03,Bergen,0990,Cresskill Public School District,1775.5,944.5,53.2,27,1.5,107,6,649,36.6,0,0,1,0.1,47,2.6,14,8,0,81,127,113,139,138,135,169,164,150,107,126,124.5,129,51,0.3,0.2,8.2,0,0,0
03,Bergen,1070,Demarest School District,691,402,58.2,4,0.6,43,6.2,216,31.3,1,0.1,0,0,25,3.6,0,42,0,59,58,75,60,83,73,84,72,82,0,0,0,0,3,0.4,0,1.9,0,0,0
03,Bergen,1130,Dumont Public School District,2463,1143,46.4,101,4.1,763,31,391,15.9,13,0.5,28,1.1,24,1,38,0,0,178,172,169,186,173,145,247,153,187,187,191,194,204,39,7.3,1.5,2.7,0.1,0,0.1
03,Bergen,1230,East Rutherford School District,763,211,27.7,41,5.4,310,40.6,168,22,4,0.5,0,0,29,3.8,20,14,0,109,80,77,77,72,60,66,70,89,0,0,0,0,29,23.2,7.1,5.9,0,0,0.5
03,Bergen,1270,Edgewater School District,679,181,26.7,37,5.4,130,19.1,290,42.7,0,0,1,0.1,40,5.9,0,5,83,0,112,116,105,71,90,80,0,0,0,0,0,0,17,7.2,1.3,11.8,0,0,0
03,Bergen,1345,Elmwood Park School District,2522,969,38.4,259.5,10.3,984.5,39,276,10.9,5,0.2,3,0.1,25,1,5,7,0,155,178,182,186,154,213,173,214,231,189,179,179,159,118,32.8,8.8,5.9,0,0,1.9
03,Bergen,1360,Emerson Public School District,1027,683,66.5,14,1.4,204,19.9,87,8.5,1,0.1,3,0.3,35,3.4,10,0,0,72,72,85,59,90,70,91,73,75,75,75,78,75,27,5.6,1.5,2.1,0,0.4,0
03,Bergen,1370,Englewood Public School District,2950.5,282,9.6,767.5,26,1594,54,242,8.2,12,0.4,12,0.4,41,1.4,0,254,0,161,192,153,157,176,191,166,186,196,255,271.5,227,281,84,56,7.9,11.8,0,0.4,0.5
03,Bergen,1380,Englewood Cliffs School District,431,135,31.3,12,2.8,32,7.4,233,54.1,0,0,3,0.7,16,3.7,0,13,0,39,55,32,55,45,50,49,47,46,0,0,0,0,0,0,0,4.4,0,0.2,0
03,Bergen,1450,Fair Lawn Public School District,5251,3053.5,58.2,144,2.7,1037.5,19.8,841,16,19,0.4,25,0.5,131,2.5,13,0,0,301,359,410,399,394,417,391,397,399,364,374.5,359.5,368.5,304.5,8.5,2,4.8,0,0.4,1
03,Bergen,1470,Fairview Public School District,1521,180,11.8,10,0.7,1315,86.5,14,0.9,0,0,0,0,2,0.1,73,1,0,150,165,176,160,161,155,139,135,154,0,0,0,0,52,37.2,2.6,17.9,0,0,3.1
03,Bergen,1550,Fort Lee School District,4078,1105,27.1,178,4.4,806,19.8,1893,46.4,4,0.1,10,0.2,82,2,8,7,0,291,312,301,315,304,306,312,335,318,264,276,311,256,162,10.9,3.5,8.8,0,0.1,0.1
03,Bergen,1580,Franklin Lakes School District,1160,921,79.4,17,1.5,83,7.2,110,9.5,2,0.2,2,0.2,25,2.2,2,28,0,116,111,116,123,108,123,124,130,148,0,0,0,0,31,1.9,0,1.5,0,0.2,0
03,Bergen,1700,Garfield Public School District,4715,1751,37.1,385,8.2,2491,52.8,42,0.9,3,0.1,9,0.2,34,0.7,0,520,0,337,332,324,258,280,276,289,297,293,296,247.5,231.5,260,474,46,10.4,5.8,0,0.2,0.6
03,Bergen,1760,Glen Rock Public School District,2543,1854,72.9,25,1,128,5,450,17.7,1,0,1,0,84,3.3,12,0,0,190,197,185,202,208,189,215,215,191,172,162.5,169,208,27.5,0.4,0.2,1.3,0,0,0
03,Bergen,1860,Hackensack School District,5378,505,9.4,1100.5,20.5,3391,63.1,306.5,5.7,11,0.2,9,0.2,55,1,1,173,0,289,304,332,317,312,343,371,368,386,366,439.5,487,440.5,449,49.1,9.9,10.8,0,0.6,0.9
03,Bergen,2050,Harrington Park School District,558,314,56.3,5,0.9,32,5.7,167,29.9,0,0,1,0.2,39,7,0,14,0,47,47,60,70,56,82,59,69,51,0,0,0,0,3,0,0,1.8,0,1.6,0
03,Bergen,2080,Hasbrouck Heights School District,1700.5,925.5,54.4,55,3.2,494,29.1,203,11.9,1,0.1,0,0,22,1.3,0,3,0,100,119,124,112,118,125,134,144,148,140,135,135.5,133,30,12.1,3.1,2.1,0,0.1,0
03,Bergen,2090,Haworth Public School District,392,286,73,4,1,18,4.6,47,12,0,0,0,0,37,9.4,0,0,0,49,38,34,47,31,38,52,43,56,0,0,0,0,4,0,0,1.8,0,0.3,0
03,Bergen,2180,Hillsdale School District,1081,782,72.3,12,1.1,159,14.7,94,8.7,1,0.1,3,0.3,30,2.8,22,0,0,114,102,109,99,129,108,117,124,127,0,0,0,0,30,5.6,1.5,1.9,0,0.8,0
03,Bergen,2200,Ho-Ho-Kus School District,587,480,81.8,8,1.4,40,6.8,55,9.4,1,0.2,0,0,3,0.5,5,0,0,72,52,57,64,66,52,63,80,75,0,0,0,0,1,0,0,0.5,0,0,0
03,Bergen,2620,Leonia Public School District,2081.5,541.5,26,78,3.7,480,23.1,868,41.7,6,0.3,5,0.2,103,4.9,0,44,0,97,105,115,125,116,108,108,193,212,200,196,207,177,78.5,11,2.5,4.2,0,0,0
03,Bergen,2710,Little Ferry Public School District,811,228,28.1,41,5.1,359,44.3,157,19.4,0,0,14,1.7,12,1.5,22,0,0,82,83,74,88,63,86,86,92,89,0,0,0,0,46,18.5,1.4,4.4,0,0.1,0.2
03,Bergen,2740,Lodi School District,2950.5,721,24.4,245,8.3,1738.5,58.9,190,6.4,4,0.1,12,0.4,40,1.4,117,0,0,185,206,203,198,179,227,222,239,246,215.5,203.5,220,205.5,84,36.5,12.5,5.7,0,0,0.3
03,Bergen,2860,Lyndhurst School District,2449.5,1373,56.1,81,3.3,864.5,35.3,55,2.2,0,0,3,0.1,73,3,31,0,0,140,175,170,160,167,205,172,204,183,183,195.5,187.5,184.5,92,18.8,4.2,2.3,0,0.1,0
03,Bergen,2900,Mahwah Township Public School District,2757,1795,65.1,86,3.1,292,10.6,419,15.2,12,0.4,1,0,152,5.5,47,0,0,155,188,178,175,209,194,207,241,229,227,197,232,233,45,8.1,1.7,2,0,0.5,0
03,Bergen,3060,Maywood School District,947,332,35.1,101,10.7,309,32.6,179,18.9,3,0.3,3,0.3,20,2.1,24,0,0,107,93,96,87,114,94,95,110,110,0,0,0,0,17,6.4,2.7,2.6,0,0,0
03,Bergen,3170,Midland Park School District,837,659,78.7,5,0.6,123,14.7,24,2.9,2,0.2,1,0.1,23,2.7,9,1,0,70,55,74,65,59,70,56,72,54,45,46.5,68,69.5,23,3.9,1.3,1.7,0,0,0.1
03,Bergen,3330,Montvale Board Of Education School District,935,596,63.7,10,1.1,93,9.9,203,21.7,0,0,0,0,33,3.5,7,0,0,87,76,101,99,97,105,118,116,110,0,0,0,0,19,1.2,0.3,1.3,0,0.1,0
03,Bergen,3350,Moonachie School District,351,96,27.4,5,1.4,190,54.1,51,14.5,0,0,4,1.1,5,1.4,0,41,0,35,39,28,42,37,28,32,31,37,0,0,0,0,1,38.5,11.1,3.7,0,0,0.6
03,Bergen,3550,New Milford Public School District,2004.5,827,41.3,131.5,6.6,590,29.4,298,14.9,0,0,97,4.8,61,3,0,7,0,150,151,169,138,137,138,150,142,154,133,138.5,156,122,119,6.1,2,3,0,0.5,0
03,Bergen,3600,North Arlington School District,1879.5,978,52,29,1.5,757.5,40.3,84,4.5,2,0.1,5,0.3,24,1.3,0,5,0,147,128,130,124,132,151,160,144,152,149,112.5,133,150,62,18.1,4.7,4,0,1.1,0.1
03,Bergen,3700,Northern Highlands Regional High School District,1363.5,1016.5,74.6,16,1.2,108,7.9,204,15,2,0.1,0,0,17,1.2,0,0,0,0,0,0,0,0,0,0,0,0,301,350,349.5,363,0,0.4,0,0.6,0,0,0
03,Bergen,3710,Northern Valley Regional High School District,2257,1354,60,34,1.5,132,5.8,643,28.5,14,0.6,2,0.1,78,3.5,0,0,0,0,0,0,0,0,0,0,0,0,519,468,527,563,180,0.6,0.3,0.8,0,0,0
03,Bergen,3730,Northvale Public School District,519,260,50.1,6,1.2,80,15.4,163,31.4,0,0,0,0,10,1.9,0,0,0,40,59,55,55,63,52,64,60,62,0,0,0,0,9,0,0,5.6,0,0,0
03,Bergen,3740,Norwood Public School District,608,240,39.5,8,1.3,65,10.7,268,44.1,0,0,2,0.3,25,4.1,0,7,0,61,43,75,61,61,69,80,72,77,0,0,0,0,2,1.3,0.8,3.6,0,0.2,0
03,Bergen,3760,Oakland Public School District,1299,1048,80.7,10,0.8,144,11.1,35,2.7,2,0.2,1,0.1,59,4.5,13,0,0,122,119,157,135,147,148,134,150,132,0,0,0,0,42,4.8,1,2.5,0,0.5,0.2
03,Bergen,3850,Old Tappan Public School District,651,374,57.5,2,0.3,36,5.5,221,33.9,0,0,1,0.2,17,2.6,0,11,0,46,60,69,81,67,69,91,77,74,0,0,0,0,6,0,0,3.1,0,0,0
03,Bergen,3870,Oradell Public School District,738,453,61.4,4,0.5,63,8.5,187,25.3,1,0.1,2,0.3,28,3.8,4,0,0,87,100,114,93,103,102,106,0,0,0,0,0,0,29,0.1,0,4.7,0,0.1,0
03,Bergen,3910,Palisades Park School District,1729,157,9.1,27,1.6,969,56,551,31.9,7,0.4,4,0.2,14,0.8,7,9,0,134,126,151,138,124,135,127,144,129,102,126,149,96,32,41.7,7.9,4.5,0,0,0
03,Bergen,3930,Paramus Public School District,3594,1787,49.7,73,2,532,14.8,1083,30.1,6,0.2,7,0.2,106,2.9,22,29,0,203,196,240,230,238,293,283,295,287,251,280.5,320.5,283,143,5.1,1.1,3.2,0,0,0
03,Bergen,3940,Park Ridge School District,1218,869,71.3,10,0.8,199,16.3,95,7.8,0,0,2,0.2,43,3.5,19,4,0,96,91,94,67,92,74,98,97,93,87,81,90,94,41,3.3,0.1,1.8,0.1,0,0
03,Bergen,3960,Pascack Valley Regional High School District,1916,1466.5,76.5,27,1.4,196.5,10.3,195,10.2,3,0.2,3,0.2,25,1.3,0,0,0,0,0,0,0,0,0,0,0,0,419,448,499,495,55,1.2,0.3,0.5,0,0.1,0
03,Bergen,4300,Ramapo Indian Hills Regional High School District,2203.5,1872.5,85,23,1,133,6,112,5.1,1,0,3,0.1,59,2.7,0,0,0,0,0,0,0,0,0,0,0,0,486,533,559,573.5,52,1.8,0,0.3,0,0,0.1
03,Bergen,4310,Ramsey School District,2581,1993,77.2,34,1.3,259,10,218,8.4,2,0.1,1,0,74,2.9,0,38,0,161,134,155,185,185,167,220,204,228,191,204,232,212,65,5.7,1.2,2.6,0,0.4,0.3
03,Bergen,4370,Ridgefield School District,1601,454,28.4,52,3.2,702,43.8,372,23.2,1,0.1,3,0.2,17,1.1,0,11,0,101,87,100,104,87,104,96,138,130,125,94,102,118,204,17.8,5.1,8.1,0.1,0.1,0.7
03,Bergen,4380,Ridgefield Park Public School District,2143.5,454,21.2,107,5,1351.5,63.1,200,9.3,3,0.1,15,0.7,13,0.6,8,4,0,84,123,109,134,127,133,151,146,157,210,221,219.5,184,133,28.6,8.3,5.2,0,0.2,0
03,Bergen,4390,Ridgewood Public School District,5555,3384,60.9,60,1.1,570,10.3,1113,20,0,0,4,0.1,424,7.6,0,42,0,327,377,391,402,396,419,448,425,459,418,438,473,431,109,1.4,0.4,2.2,0,0.8,0
03,Bergen,4405,River Dell Regional School District,1595.5,982.5,61.6,12,0.8,172,10.8,380,23.8,0,0,0,0,49,3.1,0,0,0,0,0,0,0,0,0,0,274,287,221,266,256,273.5,18,0.7,0.2,1.3,0,0,0.1
03,Bergen,4410,River Edge School District,1250,565,45.2,33,2.6,138,11,462,37,0,0,0,0,52,4.2,24,0,0,151,166,169,165,168,165,198,0,0,0,0,0,0,44,0.5,0.4,5,0,0,0
03,Bergen,4430,River Vale Public School District,1057,840,79.5,11,1,45,4.3,141,13.3,1,0.1,1,0.1,18,1.7,4,14,0,86,103,93,107,124,103,120,139,149,0,0,0,0,15,0,0,0.2,0,0,0
03,Bergen,4470,Rochelle Park School District,484,205,42.4,28,5.8,200,41.3,48,9.9,0,0,0,0,3,0.6,0,11,0,36,37,54,44,57,55,62,59,56,0,0,0,0,13,8.5,3.9,3.3,0,0,0.4
03,Bergen,4600,Rutherford School District,2514.5,1332,53,54,2.1,573.5,22.8,402,16,6,0.2,2,0.1,145,5.8,53,0,0,160,212,169,179,198,183,180,189,209,181,180,168,170.5,83,2.8,0.7,1.2,0,0.6,0.1
03,Bergen,4610,Saddle Brook School District,1651.5,1024.5,62,43,2.6,442,26.8,122,7.4,1,0.1,5,0.3,14,0.8,12,3,0,122,109,127,125,119,119,117,125,149,117,128,111,133.5,35,15.6,3.7,1.8,0,0,0.2
03,Bergen,4620,Saddle River School District,129,90,69.8,5,3.9,2,1.6,20,15.5,0,0,0,0,12,9.3,0,10,0,15,13,21,22,15,33,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
03,Bergen,4845,South  Bergen Jointure Commission School District,340,150,44.1,36,10.6,130,38.2,13,3.8,0,0,5,1.5,6,1.8,10,15,0,8,6,2,9,1,3,3,5,2,4,1,1,3,267,11.8,1.8,2.6,0,0.3,0.9
03,Bergen,4870,South Hackensack School District,273,68,24.9,17,6.2,175,64.1,7,2.6,1,0.4,0,0,5,1.8,0,15,0,26,30,20,26,32,31,30,36,27,0,0,0,0,0,25.6,6.2,16.5,0,0,0
03,Bergen,5150,Teaneck School District,3704,433,11.7,1180,31.9,1548,41.8,413,11.2,29,0.8,18,0.5,83,2.2,0,269,0,155,195,208,223,221,226,250,251,271,271,293,300,296,275,26.2,10,3.2,0,0,1.3
03,Bergen,5160,Tenafly Public School District,3512,1804,51.4,54,1.5,287,8.2,1211,34.5,1,0,1,0,154,4.4,0,0,0,151,175,231,265,271,270,289,286,304,290,305,322,311,42,0.8,0.5,4.7,0,0,0
03,Bergen,5330,Upper Saddle River School District,1099,752,68.4,17,1.5,90,8.2,199,18.1,2,0.2,3,0.3,36,3.3,17,0,0,102,98,93,129,105,107,145,141,143,0,0,0,0,19,0.1,0,2.4,0,0,0
03,Bergen,5410,Waldwick School District,1595.5,1137.5,71.3,33,2.1,280,17.5,92,5.8,2,0.1,1,0.1,50,3.1,19,0,0,115,107,128,114,125,123,124,113,115,110,108,121.5,109,64,0,0.1,2.6,0,0.4,0
03,Bergen,5430,Wallington Boro School District,1197,749,62.6,24,2,369,30.8,42,3.5,0,0,1,0.1,12,1,0,0,0,71,76,81,86,83,89,113,103,101,96,92,96.5,84.5,25,26.3,4.6,7.5,0,0,0.3
03,Bergen,5755,Westwood Regional School District,2758.5,1993,72.2,67.5,2.4,431,15.6,175,6.3,4,0.1,7,0.3,81,2.9,14,0,0,185,207,190,224,236,210,201,218,210,195,180,198.5,208,82,7.4,1.5,2.1,0,0.6,0
03,Bergen,5830,Wood-Ridge School District,1191.5,676,56.7,47.5,4,345,29,103,8.6,1,0.1,1,0.1,18,1.5,0,15,0,95,90,72,89,96,73,81,83,83,76,110.5,98,92,38,10.9,2.7,2.3,0,0.1,0
03,Bergen,5880,Woodcliff Lake School District,690,575,83.3,4,0.6,44,6.4,60,8.7,0,0,1,0.1,6,0.9,7,4,0,70,66,67,77,68,93,73,77,88,0,0,0,0,0,1,0,0.3,0.3,0,0
03,Bergen,5920,Wyckoff Township Public School District,1908,1628,85.3,12,0.6,105,5.5,98,5.1,0,0,1,0.1,64,3.4,19,0,0,218,219,181,193,199,189,219,223,224,0,0,0,0,24,0.2,0,0.7,0,0,0
05,Burlington,0380,Beverly City School District,317,95,30,106,33.4,94,29.7,0,0,0,0,0,0,22,6.9,0,45,0,34,26,35,33,29,23,33,28,23,0,0,0,0,8,55.8,8.2,2.5,0,0,0
05,Burlington,0475,Bordentown Regional School District,2342,1543,65.9,301,12.9,284,12.1,200,8.5,1,0,5,0.2,8,0.3,2,15,0,147,130,169,181,218,92,198,209,169,189,201,195,181,46,0.2,0.1,2.1,0,0,0.8
05,Burlington,0600,Burlington City Public School District,1690,438,25.9,874,51.7,297,17.6,43,2.5,2,0.1,0,0,36,2.1,0,160,0,105,122,103,102,112,93,109,91,100,140,122,125,117,89,49.4,6,5.4,0.1,0.8,3.4
05,Burlington,0605,Burlington County Special Services School District,520,220,42.3,183,35.2,78,15,16,3.1,1,0.2,2,0.4,20,3.8,0,4,0,2,4,3,11,4,9,9,7,10,17,37,42,65,296,21,1.9,0.6,0,3.5,2.5
05,Burlington,0610,Burlington County Institute Of Technology School District,2137,819,38.3,746,34.9,398,18.6,36,1.7,4,0.2,2,0.1,132,6.2,0,0,0,0,0,0,0,0,0,0,0,0,474,501,447,421,294,27.7,7.8,0.5,0,2.3,0
05,Burlington,0620,Burlington Township School District,3580,1291,36.1,1223,34.2,458,12.8,419,11.7,8,0.2,9,0.3,172,4.8,8,81,0,207,233,233,229,257,250,245,292,333,264,289,296,251,112,21.8,5.6,2.4,0,2.9,1.7
05,Burlington,0830,Chesterfield Township School District,715,379,53,29,4.1,47,6.6,230,32.2,5,0.7,1,0.1,24,3.4,12,0,0,80,93,103,99,114,103,110,0,0,0,0,0,0,1,1.5,0.3,2.8,0,1.1,0
05,Burlington,0840,Cinnaminson Township School District,2686,2020,75.2,218,8.1,220,8.2,82,3.1,1,0,7,0.3,138,5.1,21,0,160,0,196,197,177,213,207,196,220,220,201,205,186,224,63,10.8,2.6,3.4,0,0.8,0.9
05,Burlington,1030,Delanco Township School District,398,222,55.8,78,19.6,65,16.3,4,1,0,0,1,0.3,28,7,0,0,0,35,43,38,46,38,50,38,56,54,0,0,0,0,0,34.4,6.3,4.3,0,1,0.5
05,Burlington,1060,Delran Township School District,2925,2080,71.1,238,8.1,401,13.7,89,3,1,0,4,0.1,112,3.8,12,0,0,172,203,195,210,205,231,231,245,226,227,213,257,228,70,19.6,4,7.1,0,1.5,0.5
05,Burlington,1250,Eastampton Township School District,548,276,50.4,124,22.6,97,17.7,11,2,1,0.2,0,0,39,7.1,0,0,0,61,61,58,46,55,63,68,59,73,0,0,0,0,4,17.5,4,1.5,0,8.6,0.7
05,Burlington,1280,Edgewater Park Township School District,922,345,37.4,269,29.2,240,26,22,2.4,0,0,0,0,46,5,0,52,0,86,66,88,87,107,79,98,98,97,0,0,0,0,64,46.4,6.7,17,0,0.4,3.5
05,Burlington,1420,Evesham Township School District,4291,3136,73.1,306,7.1,235,5.5,447,10.4,11,0.3,11,0.3,145,3.4,57,0,243,74,452,423,404,431,452,450,520,514,0,0,0,0,271,6.8,2.4,0.9,0,0.5,0.1
05,Burlington,1520,Florence Township School District,1465,810,55.3,313,21.4,148,10.1,164,11.2,7,0.5,4,0.3,19,1.3,16,0,0,64,66,78,85,139,128,132,103,141,124,128,115,94,52,23.7,3.1,3.1,0,2,0.1
05,Burlington,1910,Hainesport Township School District,512,367,71.7,68,13.3,35,6.8,23,4.5,1,0.2,1,0.2,17,3.3,2,0,0,40,47,53,47,56,62,76,65,59,0,0,0,0,5,10.2,0,1.2,0,2.5,1
